StartNumber,Rank,Name,AgeClass,Time,Gender,Country,AgeCategory,TimeTotalSeconds,TimeTotalHours
F5227,2584,"Almstedt, Jana",30,0 days 05:05:31,women,GER,1991-1995,18331.0,5.09
F5737,2585,"Claussen-Von Oettingen, Stefanie",40,0 days 05:05:35,women,GER,1981-1985,18335.0,5.09
F2013,2586,"Heins, Stefanie",45,0 days 05:05:38,women,GER,1976-1980,18338.0,5.09
F5801,2587,"Ahrens, Lisa-Marie",24,0 days 05:05:41,women,GER,1996-2007,18341.0,5.09
F4423,2588,"Bastians, Katharina",45,0 days 05:05:55,women,GER,1976-1980,18355.0,5.1
F4366,2589,"Kappes, Yara Lina",30,0 days 05:05:56,women,GER,1991-1995,18356.0,5.1
F5140,2590,"Naervig-Jensen, Madita",40,0 days 05:05:59,women,GER,1981-1985,18359.0,5.1
F4872,2591,"Kurth, Ricarda",45,0 days 05:05:59,women,GER,1976-1980,18359.0,5.1
F5769,2592,"Verch, Hanne",24,0 days 05:06:13,women,GER,1996-2007,18373.0,5.1
F4803,2593,"Wiesenbach, Dana",40,0 days 05:06:16,women,GER,1981-1985,18376.0,5.1
F5558,2594,"Polster, Michaela",35,0 days 05:06:19,women,GER,1986-1990,18379.0,5.11
F5911,2595,"Volacek, Sandra",24,0 days 05:06:32,women,GER,1996-2007,18392.0,5.11
F4402,2596,"Dr. Reinhold, Janne",24,0 days 05:06:34,women,GER,1996-2007,18394.0,5.11
F3246,2597,"Steffensen, Ulla",55,0 days 05:06:35,women,DEN,1966-1970,18395.0,5.11
F5058,2598,"Luters, Corinna",30,0 days 05:06:38,women,GER,1991-1995,18398.0,5.11
F5093,2599,"Neumann, Laura",24,0 days 05:06:43,women,GER,1996-2007,18403.0,5.11
F5192,2600,"Sello, Céline",24,0 days 05:06:58,women,GER,1996-2007,18418.0,5.12
F5727,2601,"Conrad, Jelena",35,0 days 05:07:02,women,GER,1986-1990,18422.0,5.12
F5689,2602,"Thiel, Meike",24,0 days 05:07:07,women,GER,1996-2007,18427.0,5.12
F5421,2603,"Schmetkamp, Dana",30,0 days 05:07:15,women,GER,1991-1995,18435.0,5.12
F4571,2604,"Murray, Amelia",30,0 days 05:07:21,women,NZL,1991-1995,18441.0,5.12
F5178,2605,"Kühnhold, Birte",45,0 days 05:07:22,women,GER,1976-1980,18442.0,5.12
F4858,2606,"Lüdeke, Lisa-Marie",24,0 days 05:07:22,women,GER,1996-2007,18442.0,5.12
F2456,2607,"Bleyie, Paulina",45,0 days 05:07:24,women,NED,1976-1980,18444.0,5.12
F5190,2608,"Schulz-Rohgalf, Katja",50,0 days 05:07:30,women,GER,1971-1975,18450.0,5.12
F5182,2609,"Petermann, Lara",24,0 days 05:07:40,women,GER,1996-2007,18460.0,5.13
F4722,2610,"Dreisewerd, Franziska",24,0 days 05:07:44,women,GER,1996-2007,18464.0,5.13
F5716,2611,"Seeger, Manuela",45,0 days 05:07:45,women,AUT,1976-1980,18465.0,5.13
F5586,2612,"Bitzer, Lucy",24,0 days 05:07:47,women,GER,1996-2007,18467.0,5.13
F5078,2613,"Garnitz, Svenja",35,0 days 05:07:47,women,GER,1986-1990,18467.0,5.13
F2681,2614,"Rossbach, Daisy",55,0 days 05:07:51,women,BRA,1966-1970,18471.0,5.13
F4716,2615,"Link, Anja",35,0 days 05:08:00,women,GER,1986-1990,18480.0,5.13
F4225,2616,"Spriestersbach, Lisa",30,0 days 05:08:27,women,GER,1991-1995,18507.0,5.14
F4483,2617,"Pfender, Simone",35,0 days 05:08:29,women,GER,1986-1990,18509.0,5.14
F5543,2618,"Bender, Jette",24,0 days 05:08:40,women,GER,1996-2007,18520.0,5.14
F3224,2619,"Karius, Pia",35,0 days 05:08:41,women,GER,1986-1990,18521.0,5.14
F5338,2620,"Heitger, Paula",24,0 days 05:08:41,women,GER,1996-2007,18521.0,5.14
F5095,2621,"Freitag, Nadine",35,0 days 05:08:47,women,GER,1986-1990,18527.0,5.15
F5757,2622,"Barth, Vanessa",30,0 days 05:08:49,women,GER,1991-1995,18529.0,5.15
F5012,2623,"Kristensen, Charlotte Højgaard",55,0 days 05:08:50,women,DEN,1966-1970,18530.0,5.15
F2843,2624,"Wisch, Finja",24,0 days 05:09:08,women,GER,1996-2007,18548.0,5.15
F5238,2625,"Fischer, Marlene",30,0 days 05:09:15,women,GER,1991-1995,18555.0,5.15
F5479,2626,"Zhang, Li",55,0 days 05:09:17,women,CHN,1966-1970,18557.0,5.15
F5382,2627,"Eggenberger, Susanne",50,0 days 05:09:22,women,SUI,1971-1975,18562.0,5.16
F3129,2628,"Alexa, Julia",40,0 days 05:09:26,women,GER,1981-1985,18566.0,5.16
F5251,2629,"Eyford, Jennifer",50,0 days 05:09:28,women,GER,1971-1975,18568.0,5.16
F5735,2630,"Bartsch, Silvia",55,0 days 05:09:32,women,GER,1966-1970,18572.0,5.16
F2897,2631,"Meldgaard, Lisbeth Marianne",45,0 days 05:09:54,women,DEN,1976-1980,18594.0,5.16
F4495,2632,"Knolle, Katharina",35,0 days 05:09:56,women,GER,1986-1990,18596.0,5.17
F4875,2633,"Mohr, Elvira",45,0 days 05:10:05,women,GER,1976-1980,18605.0,5.17
F5247,2634,"Pluta, Kerstin",40,0 days 05:10:07,women,GER,1981-1985,18607.0,5.17
F5699,2635,"Fowle, India",24,0 days 05:10:14,women,GBR,1996-2007,18614.0,5.17
F2804,2636,"Heeser, Christina",50,0 days 05:10:20,women,GER,1971-1975,18620.0,5.17
F2767,2637,"Canavan, Sharon",35,0 days 05:10:20,women,IRL,1986-1990,18620.0,5.17
F5723,2638,"Radach-Bender, Patricia",45,0 days 05:10:23,women,GER,1976-1980,18623.0,5.17
F4927,2639,"Dust, Jillica",30,0 days 05:10:29,women,GER,1991-1995,18629.0,5.17
F3385,2640,"Krumrain, Katja",24,0 days 05:10:39,women,GER,1996-2007,18639.0,5.18
F5261,2641,"Drissen, Martje",24,0 days 05:10:40,women,GER,1996-2007,18640.0,5.18
F5145,2642,"Kassubek, Verena",30,0 days 05:10:40,women,GER,1991-1995,18640.0,5.18
F4090,2643,"Ehlers, Katharina",30,0 days 05:10:41,women,GER,1991-1995,18641.0,5.18
F5733,2644,"Mac Mahon, Orla",50,0 days 05:10:53,women,IRL,1971-1975,18653.0,5.18
F5002,2645,"Klatt, Katja",40,0 days 05:10:53,women,GER,1981-1985,18653.0,5.18
F2691,2646,"Baldowé-Stabler, Anna",35,0 days 05:11:04,women,GER,1986-1990,18664.0,5.18
F5738,2647,"Bailey, Susanne",45,0 days 05:11:06,women,GER,1976-1980,18666.0,5.18
F4581,2648,"Wichtendahl, Freia",24,0 days 05:11:13,women,GER,1996-2007,18673.0,5.19
F5363,2649,"Heemann, Iris",55,0 days 05:11:22,women,GER,1966-1970,18682.0,5.19
F5541,2650,"Keller, Maira",24,0 days 05:11:40,women,GER,1996-2007,18700.0,5.19
F4561,2651,"Gregersen, Margarethe",30,0 days 05:11:40,women,GER,1991-1995,18700.0,5.19
F5008,2652,"Bläker, Aisha",24,0 days 05:11:40,women,GER,1996-2007,18700.0,5.19
F4562,2653,"Baek, Karen",50,0 days 05:11:42,women,DEN,1971-1975,18702.0,5.2
F4919,2654,"Krzic, Irena",30,0 days 05:11:43,women,SLO,1991-1995,18703.0,5.2
F3579,2655,"Dr. Nicholas, Sarah",30,0 days 05:11:58,women,GER,1991-1995,18718.0,5.2
F4851,2656,"Lindblom, Katja",50,0 days 05:12:05,women,SWE,1971-1975,18725.0,5.2
F4780,2657,"Kilian, Kristin",30,0 days 05:12:05,women,GER,1991-1995,18725.0,5.2
F5046,2658,"Niche, Sophie",24,0 days 05:12:05,women,GER,1996-2007,18725.0,5.2
F5464,2659,"Lo, Kes",24,0 days 05:12:07,women,GER,1996-2007,18727.0,5.2
F5591,2660,"Ratjen, Jana",35,0 days 05:12:20,women,GER,1986-1990,18740.0,5.21
F5336,2661,"Böneker, Christine",40,0 days 05:12:20,women,GER,1981-1985,18740.0,5.21
F5458,2662,"Nedyalkova, Iveta",24,0 days 05:12:22,women,BUL,1996-2007,18742.0,5.21
F3433,2663,"Savoca, Laura",24,0 days 05:12:26,women,GER,1996-2007,18746.0,5.21
F5236,2664,"Herzog, Andrea",40,0 days 05:12:28,women,GER,1981-1985,18748.0,5.21
F5863,2665,"Hanke, Christin",35,0 days 05:12:32,women,GER,1986-1990,18752.0,5.21
F3379,2666,"Kuhlmann, Melanie",35,0 days 05:12:38,women,GER,1986-1990,18758.0,5.21
F3708,2667,"Ortiz, Yesenia",40,0 days 05:12:42,women,USA,1981-1985,18762.0,5.21
F4212,2668,"Kallenbach, Johanna",24,0 days 05:12:46,women,GER,1996-2007,18766.0,5.21
F5793,2669,"Runge, Anja",55,0 days 05:12:48,women,GER,1966-1970,18768.0,5.21
F5419,2670,"Hanemann, Kerstin",55,0 days 05:12:48,women,GER,1966-1970,18768.0,5.21
F5697,2671,"Reimer, Michelle",30,0 days 05:12:54,women,GER,1991-1995,18774.0,5.22
F5712,2672,"Gross-Fengels, Raphaela",40,0 days 05:13:00,women,GER,1981-1985,18780.0,5.22
F5230,2673,"Witte, Phoebe",24,0 days 05:13:00,women,GER,1996-2007,18780.0,5.22
F5726,2674,"Nels, Wiebke",50,0 days 05:13:03,women,GER,1971-1975,18783.0,5.22
F5729,2675,"Salwitz, Kirsten",55,0 days 05:13:04,women,GER,1966-1970,18784.0,5.22
F4690,2676,"Dr. Vogelsang, Ulrike",65,0 days 05:13:04,women,GER,1956-1960,18784.0,5.22
F5400,2677,"Ludmann, Lena",30,0 days 05:13:07,women,GER,1991-1995,18787.0,5.22
F2837,2678,"Stuehrk, Kerstin",45,0 days 05:13:23,women,GER,1976-1980,18803.0,5.22
F4136,2679,"Svendsen, Lone",50,0 days 05:13:24,women,DEN,1971-1975,18804.0,5.22
F5580,2680,"Svendsen, Trine",24,0 days 05:13:24,women,DEN,1996-2007,18804.0,5.22
F5165,2681,"Christ, Skadi",60,0 days 05:13:36,women,GER,1961-1965,18816.0,5.23
F4860,2682,"Hansen, Lisa Maria",24,0 days 05:13:43,women,GER,1996-2007,18823.0,5.23
F4018,2683,"Gomes, Megan",24,0 days 05:13:46,women,POR,1996-2007,18826.0,5.23
F4432,2684,"Karabag, Sabrina",35,0 days 05:13:52,women,GER,1986-1990,18832.0,5.23
F5226,2685,"Horova, Iryna",35,0 days 05:14:03,women,UKR,1986-1990,18843.0,5.23
F4465,2686,"Stieler, Christiane",35,0 days 05:14:15,women,GER,1986-1990,18855.0,5.24
F5029,2687,"Brode, Kristin",40,0 days 05:14:22,women,GER,1981-1985,18862.0,5.24
F3391,2688,"Dr. Reardon, Hazel",40,0 days 05:14:32,women,GBR,1981-1985,18872.0,5.24
F5053,2689,"Unnasch, Birte",50,0 days 05:14:37,women,GER,1971-1975,18877.0,5.24
F5578,2690,"Hars, Verena",55,0 days 05:14:39,women,GER,1966-1970,18879.0,5.24
F4808,2691,"Vogt, Charlotte",30,0 days 05:14:50,women,GER,1991-1995,18890.0,5.25
F5202,2692,"Kuschmitz, Tabea",30,0 days 05:14:51,women,GER,1991-1995,18891.0,5.25
F4755,2693,"Vadstrup Petersen, Christina",50,0 days 05:14:59,women,DEN,1971-1975,18899.0,5.25
F5037,2694,"Fürnrohr, Andrea",55,0 days 05:15:00,women,GER,1966-1970,18900.0,5.25
F4395,2695,"Slusnyte, Aukse",24,0 days 05:15:06,women,LTU,1996-2007,18906.0,5.25
F5902,2696,"Finke, Claudia",40,0 days 05:15:10,women,GER,1981-1985,18910.0,5.25
F5718,2697,"Kettrup, Alexandra",55,0 days 05:15:10,women,GER,1966-1970,18910.0,5.25
F5364,2698,"Tombarge, Nele",24,0 days 05:15:24,women,GER,1996-2007,18924.0,5.26
F3134,2699,"Roscher, Theresa",24,0 days 05:15:28,women,GER,1996-2007,18928.0,5.26
F5073,2700,"Becker, Tina",50,0 days 05:15:30,women,GER,1971-1975,18930.0,5.26
F5491,2701,"Schautzki, Laura",30,0 days 05:15:32,women,GER,1991-1995,18932.0,5.26
F4472,2702,"Franz, Kirsten",40,0 days 05:15:32,women,GER,1981-1985,18932.0,5.26
F5503,2703,"Ludwig, Yvonne",55,0 days 05:15:33,women,GER,1966-1970,18933.0,5.26
F4126,2704,"Pilgaard, Mette Normind",60,0 days 05:15:35,women,DEN,1961-1965,18935.0,5.26
F5903,2705,"Knoll, Kristin",35,0 days 05:15:42,women,GER,1986-1990,18942.0,5.26
F5360,2706,"Johansen, Maja",35,0 days 05:15:52,women,DEN,1986-1990,18952.0,5.26
F2919,2707,"Kangah, Esther Afiba",40,0 days 05:15:57,women,GER,1981-1985,18957.0,5.27
F1726,2708,"Nitschke, Nancy",40,0 days 05:16:00,women,GER,1981-1985,18960.0,5.27
F3774,2709,"Ball, Ioana-Tania",40,0 days 05:16:02,women,ROU,1981-1985,18962.0,5.27
F3773,2710,"Dr. Bartels, Marianne",40,0 days 05:16:02,women,GER,1981-1985,18962.0,5.27
F3554,2711,"Kahl, Linda",30,0 days 05:16:11,women,GER,1991-1995,18971.0,5.27
F2509,2712,"Lindemann, Ginia",24,0 days 05:16:15,women,GER,1996-2007,18975.0,5.27
F3713,2713,"Boje, Pia",24,0 days 05:16:15,women,GER,1996-2007,18975.0,5.27
F4250,2714,"Röttger, Gisela",50,0 days 05:16:17,women,GER,1971-1975,18977.0,5.27
F5815,2715,"Nayeri, Negin",30,0 days 05:16:24,women,GER,1991-1995,18984.0,5.27
F5383,2716,"Dr. Birke, Harriet",50,0 days 05:16:31,women,NOR,1971-1975,18991.0,5.28
F3771,2717,"Baltus, Melissa",35,0 days 05:16:39,women,GER,1986-1990,18999.0,5.28
F4744,2718,"Guldberg, Katrine",30,0 days 05:16:39,women,DEN,1991-1995,18999.0,5.28
F3230,2719,"Jensen, Vanessa",30,0 days 05:16:52,women,GER,1991-1995,19012.0,5.28
F5567,2720,"Frehe, Paula Carlotta",24,0 days 05:16:59,women,GER,1996-2007,19019.0,5.28
F5512,2721,"Müller, Antonia",30,0 days 05:17:23,women,GER,1991-1995,19043.0,5.29
F4509,2722,"Lundborg, Mona",50,0 days 05:17:30,women,GER,1971-1975,19050.0,5.29
F5108,2723,"Grave, Frauke",50,0 days 05:17:34,women,GER,1971-1975,19054.0,5.29
F5675,2724,"Peters, Svea",24,0 days 05:17:46,women,GER,1996-2007,19066.0,5.3
F5509,2725,"Pinieck, Nadine",30,0 days 05:17:49,women,GER,1991-1995,19069.0,5.3
F5574,2726,"Huber, Veronika",30,0 days 05:17:49,women,GER,1991-1995,19069.0,5.3
F5498,2727,"Kreft, Maxi",30,0 days 05:17:53,women,GER,1991-1995,19073.0,5.3
F4895,2728,"Blüthner, Gabi",55,0 days 05:18:07,women,GER,1966-1970,19087.0,5.3
F3586,2729,"Hiort, Tanja",45,0 days 05:18:32,women,GER,1976-1980,19112.0,5.31
F5887,2730,"Bürger, Katharina",40,0 days 05:18:35,women,GER,1981-1985,19115.0,5.31
F5805,2731,"Steinbach, Katrin",45,0 days 05:18:35,women,GER,1976-1980,19115.0,5.31
F4222,2732,"Erdem, Zeynep",45,0 days 05:18:57,women,GER,1976-1980,19137.0,5.32
F5542,2733,"Jürges, Dana",24,0 days 05:19:01,women,GER,1996-2007,19141.0,5.32
F5552,2734,"Schmitt, Adriane",70,0 days 05:19:08,women,GER,1951-1955,19148.0,5.32
F5506,2735,"Reinert, Nina",40,0 days 05:19:41,women,GER,1981-1985,19181.0,5.33
F5020,2736,"Moylan, Nichola",40,0 days 05:19:42,women,IRL,1981-1985,19182.0,5.33
F3702,2737,"Gilligan, Niamh",50,0 days 05:19:43,women,IRL,1971-1975,19183.0,5.33
F5376,2738,"Feigel, Bianca",45,0 days 05:19:45,women,GER,1976-1980,19185.0,5.33
F5036,2739,"Harms, Lena-Marie",24,0 days 05:20:02,women,GER,1996-2007,19202.0,5.33
F3669,2740,"Erdmann, Claudia",60,0 days 05:20:03,women,GER,1961-1965,19203.0,5.33
F2568,2741,"Rico, Antea",30,0 days 05:20:10,women,MEX,1991-1995,19210.0,5.34
F5784,2742,"Olthoff, Jasmin",24,0 days 05:20:14,women,GER,1996-2007,19214.0,5.34
F5783,2743,"Jelen-Hartema, Karin",50,0 days 05:20:14,women,GER,1971-1975,19214.0,5.34
F5849,2744,"Hapke, Janne",24,0 days 05:20:51,women,GER,1996-2007,19251.0,5.35
F5790,2745,"Schnitzler, Christina",50,0 days 05:20:56,women,GER,1971-1975,19256.0,5.35
F4700,2746,"Breckwoldt, Kim",45,0 days 05:21:07,women,GER,1976-1980,19267.0,5.35
F3806,2747,"Emken, Sina",24,0 days 05:21:12,women,GER,1996-2007,19272.0,5.35
F5080,2748,"Tille, Luise",24,0 days 05:21:16,women,GER,1996-2007,19276.0,5.35
F5833,2749,"Peters, Lena",30,0 days 05:21:17,women,GER,1991-1995,19277.0,5.35
F5228,2750,"Lonnemann, Natascha",30,0 days 05:21:22,women,GER,1991-1995,19282.0,5.36
F5104,2751,"Bökenkröger, Julia",40,0 days 05:21:28,women,GER,1981-1985,19288.0,5.36
F5344,2752,"Conrad, Maria",65,0 days 05:21:30,women,SUI,1956-1960,19290.0,5.36
F5345,2753,"Conrad, Claudia",35,0 days 05:21:30,women,SUI,1986-1990,19290.0,5.36
F4123,2754,"Engel, Marie",30,0 days 05:21:34,women,GER,1991-1995,19294.0,5.36
F2852,2755,"Diebäcker, Anna",24,0 days 05:21:40,women,GER,1996-2007,19300.0,5.36
F4876,2756,"Stüven, Christine",35,0 days 05:21:42,women,GER,1986-1990,19302.0,5.36
F5476,2757,"Grothe, Nikki",24,0 days 05:21:47,women,GER,1996-2007,19307.0,5.36
F4678,2758,"Hanold, Jennifer",35,0 days 05:22:00,women,GER,1986-1990,19320.0,5.37
F5810,2759,"Brunken, Johanna",30,0 days 05:22:00,women,GER,1991-1995,19320.0,5.37
F5355,2760,"Homrighausen, Stefanie",40,0 days 05:22:17,women,GER,1981-1985,19337.0,5.37
F5207,2761,"Schumacher, Tatjana",35,0 days 05:22:21,women,GER,1986-1990,19341.0,5.37
F4903,2762,"Norling, Malin",35,0 days 05:23:20,women,SWE,1986-1990,19400.0,5.39
F5742,2763,"Jez, Annalena",35,0 days 05:23:31,women,GER,1986-1990,19411.0,5.39
F5579,2764,"Akchurina, Aleksandra",30,0 days 05:24:05,women,RUS,1991-1995,19445.0,5.4
F5789,2765,"Böttcher, Silvia",55,0 days 05:24:16,women,GER,1966-1970,19456.0,5.4
F5705,2766,"Lopes De Mattos, Sylvia",30,0 days 05:24:34,women,BRA,1991-1995,19474.0,5.41
F5139,2767,"Barda, Ulrike",40,0 days 05:24:44,women,GER,1981-1985,19484.0,5.41
F3022,2768,"Foth, Sandra",35,0 days 05:24:45,women,GER,1986-1990,19485.0,5.41
F4802,2769,"Schwenk, Chantal-Jasmin",30,0 days 05:24:59,women,GER,1991-1995,19499.0,5.42
F5854,2770,"Echegoyen Ramirez, Marianne",60,0 days 05:25:03,women,GER,1961-1965,19503.0,5.42
F5847,2771,"Sönksen, Maren",40,0 days 05:25:27,women,GER,1981-1985,19527.0,5.42
F5795,2772,"Posner, Kim",40,0 days 05:25:28,women,GER,1981-1985,19528.0,5.42
F4758,2773,"Schlichter, Leonie",24,0 days 05:25:32,women,GER,1996-2007,19532.0,5.43
F5456,2774,"Aleith, Lena",24,0 days 05:25:36,women,GER,1996-2007,19536.0,5.43
F4420,2775,"Rautenstrauch, Anika",30,0 days 05:25:52,women,GER,1991-1995,19552.0,5.43
F4855,2776,"Globisch, Angelika",35,0 days 05:25:55,women,GER,1986-1990,19555.0,5.43
F4426,2777,"Platzer, Sophie",30,0 days 05:25:58,women,GER,1991-1995,19558.0,5.43
F2916,2778,"Stefanovska, Ina",24,0 days 05:26:04,women,MKD,1996-2007,19564.0,5.43
F4431,2779,"Koslowski, Felicia",24,0 days 05:26:06,women,GER,1996-2007,19566.0,5.44
F5869,2780,"Velazco-Weiss_Casper, Paola",50,0 days 05:26:18,women,GER,1971-1975,19578.0,5.44
F5354,2781,"Sievert, Astrid",55,0 days 05:26:24,women,GER,1966-1970,19584.0,5.44
F5528,2782,"Protung, Oana",40,0 days 05:26:27,women,ROU,1981-1985,19587.0,5.44
F2388,2783,"Schumacher, Yasmine",65,0 days 05:26:36,women,GER,1956-1960,19596.0,5.44
F5386,2784,"Werner, Tanja",35,0 days 05:26:53,women,GER,1986-1990,19613.0,5.45
F5499,2785,"Eder, Bastienne",24,0 days 05:26:58,women,GER,1996-2007,19618.0,5.45
F4779,2786,"Dannhauer-Schraudolf, Christina",65,0 days 05:27:09,women,GER,1956-1960,19629.0,5.45
F5248,2787,"Paulsen, Manuela",35,0 days 05:27:45,women,GER,1986-1990,19665.0,5.46
F5931,2788,"Grieco, Monika",65,0 days 05:27:49,women,GER,1956-1960,19669.0,5.46
F5098,2789,"Behrend, Silvana",35,0 days 05:27:49,women,GER,1986-1990,19669.0,5.46
F5424,2790,"Hasse, Jaqueline",24,0 days 05:27:49,women,GER,1996-2007,19669.0,5.46
F5175,2791,"Skov Andersen, Hanne",55,0 days 05:28:02,women,DEN,1966-1970,19682.0,5.47
F5770,2792,"Baum, Henrike",24,0 days 05:28:15,women,GER,1996-2007,19695.0,5.47
F5724,2793,"Hammer, Sabine",70,0 days 05:28:22,women,GER,1951-1955,19702.0,5.47
F4459,2794,"Neef, Jana",45,0 days 05:28:47,women,GER,1976-1980,19727.0,5.48
F5459,2795,"Strüve, Lina",35,0 days 05:28:54,women,GER,1986-1990,19734.0,5.48
F5932,2796,"Küster, Ulrike",55,0 days 05:28:57,women,GER,1966-1970,19737.0,5.48
F1079,2797,"Flohe Naranjo, Donna Maribel",24,0 days 05:28:59,women,GER,1996-2007,19739.0,5.48
F4866,2798,"Harrison, Maggie",24,0 days 05:29:21,women,GBR,1996-2007,19761.0,5.49
F2671,2799,"Tiede, Vanessa",30,0 days 05:29:30,women,GER,1991-1995,19770.0,5.49
F3899,2800,"Kube, Sofia",30,0 days 05:29:38,women,GER,1991-1995,19778.0,5.49
F5813,2801,"Sapere, Valentina",30,0 days 05:29:43,women,GER,1991-1995,19783.0,5.5
F4152,2802,"Raabe, Katharina",50,0 days 05:29:48,women,GER,1971-1975,19788.0,5.5
F5674,2803,"Engel, Antje",55,0 days 05:29:54,women,GER,1966-1970,19794.0,5.5
F5739,2804,"Maak-Koch, Freya",65,0 days 05:30:00,women,GER,1956-1960,19800.0,5.5
F3082,2805,"Pracht, Lisa",35,0 days 05:30:02,women,GER,1986-1990,19802.0,5.5
F5767,2806,"Piazza, Anna",40,0 days 05:30:07,women,GER,1981-1985,19807.0,5.5
F4010,2807,"Brodrück, Janine",35,0 days 05:30:12,women,GER,1986-1990,19812.0,5.5
F4011,2808,"Brodrück, Jennifer",35,0 days 05:30:13,women,GER,1986-1990,19813.0,5.5
F5885,2809,"Ohms, Marlene",24,0 days 05:30:23,women,GER,1996-2007,19823.0,5.51
F5429,2810,"Heiler, Nicole",50,0 days 05:30:25,women,GER,1971-1975,19825.0,5.51
F5582,2811,"Mühe, Nina",30,0 days 05:30:35,women,GER,1991-1995,19835.0,5.51
F5334,2812,"Aguilar Huezo, Magdalena Gabriela",45,0 days 05:30:37,women,GER,1976-1980,19837.0,5.51
F5122,2813,"Möhring, Charlotte",35,0 days 05:30:46,women,GER,1986-1990,19846.0,5.51
F4549,2814,"Stappenbeck, Nina",40,0 days 05:30:48,women,GER,1981-1985,19848.0,5.51
F5473,2815,"Hölscher, Anja",50,0 days 05:31:06,women,GER,1971-1975,19866.0,5.52
F5861,2816,"Seybering, Elisabeth",70,0 days 05:31:55,women,GER,1951-1955,19915.0,5.53
F5734,2817,"Kuge-Kiehl, Annette",70,0 days 05:31:59,women,GER,1951-1955,19919.0,5.53
F5671,2818,"Matzat, Antonia",30,0 days 05:32:04,women,GER,1991-1995,19924.0,5.53
F4563,2819,"Schmid, Nadia",40,0 days 05:32:11,women,SUI,1981-1985,19931.0,5.54
F5132,2820,"Niecke, Antonia",30,0 days 05:32:14,women,GER,1991-1995,19934.0,5.54
F5842,2821,"Voß, Lisa",30,0 days 05:32:15,women,GER,1991-1995,19935.0,5.54
F5773,2822,"Jacke, Rosali",45,0 days 05:32:23,women,ITA,1976-1980,19943.0,5.54
F5843,2823,"Kaping, Hannah",24,0 days 05:32:32,women,GER,1996-2007,19952.0,5.54
F5125,2824,"Giebert, Halyna",40,0 days 05:32:35,women,GER,1981-1985,19955.0,5.54
F5896,2825,"Bents, Zornitsa",40,0 days 05:32:46,women,GER,1981-1985,19966.0,5.55
F3779,2826,"Hensen, Stella",24,0 days 05:32:52,women,GER,1996-2007,19972.0,5.55
F5398,2827,"Jörissen, Klarissa",45,0 days 05:32:56,women,GER,1976-1980,19976.0,5.55
F5860,2828,"Roth-Ljungman, Gesine",65,0 days 05:33:23,women,SWE,1956-1960,20003.0,5.56
F2182,2829,"Schmidt, Paulina",30,0 days 05:33:24,women,GER,1991-1995,20004.0,5.56
F5013,2830,"Grassler-Penzkofer, Birgit",55,0 days 05:33:26,women,GER,1966-1970,20006.0,5.56
F5200,2831,"Dr. Sänger, Kyra",50,0 days 05:33:46,women,GER,1971-1975,20026.0,5.56
F3146,2832,"Tsuruta, Tamami",24,0 days 05:33:55,women,JPN,1996-2007,20035.0,5.57
F5821,2833,"Busack, Heike",65,0 days 05:33:59,women,GER,1956-1960,20039.0,5.57
F5702,2834,"Pillsburg, Isabella",45,0 days 05:35:06,women,DEN,1976-1980,20106.0,5.58
F5572,2835,"Von Hörsten, Monika",45,0 days 05:35:08,women,GER,1976-1980,20108.0,5.59
F5678,2836,"Wehner, Melanie",40,0 days 05:35:15,women,GER,1981-1985,20115.0,5.59
F5402,2837,"Götze, Juliane",35,0 days 05:36:09,women,GER,1986-1990,20169.0,5.6
F5049,2838,"Hipp, Christiane",55,0 days 05:36:22,women,GER,1966-1970,20182.0,5.61
F5187,2839,"Maring, Kira",24,0 days 05:36:41,women,GER,1996-2007,20201.0,5.61
F3392,2840,"Foster, Karen",55,0 days 05:37:22,women,GBR,1966-1970,20242.0,5.62
F5682,2841,"Gülbey, Selina",24,0 days 05:37:49,women,GER,1996-2007,20269.0,5.63
F5897,2842,"Matschuck, Alice",40,0 days 05:37:52,women,GER,1981-1985,20272.0,5.63
F1032,2843,"Sagasser, Doris",55,0 days 05:38:08,women,GER,1966-1970,20288.0,5.64
F4786,2844,"Degner, Jule",35,0 days 05:38:14,women,GER,1986-1990,20294.0,5.64
F4907,2845,"Hüsken, Helene",70,0 days 05:38:24,women,GER,1951-1955,20304.0,5.64
F5234,2846,"Weise, Patricia",35,0 days 05:38:28,women,GER,1986-1990,20308.0,5.64
F4800,2847,"Salmassi, Mirjam",45,0 days 05:38:43,women,GER,1976-1980,20323.0,5.65
F4399,2848,"Hohäuser, Astrid",50,0 days 05:38:46,women,GER,1971-1975,20326.0,5.65
F5335,2849,"Meier Zu Verl, Diana",45,0 days 05:38:55,women,GER,1976-1980,20335.0,5.65
F5688,2850,"Ahrens, Lena",24,0 days 05:39:37,women,GER,1996-2007,20377.0,5.66
F5812,2851,"Wagner, Martina",55,0 days 05:39:37,women,GER,1966-1970,20377.0,5.66
F5720,2852,"Pohlenz, Pia",24,0 days 05:40:11,women,GER,1996-2007,20411.0,5.67
F5771,2853,"Wilke, Lena",24,0 days 05:40:17,women,GER,1996-2007,20417.0,5.67
F5772,2854,"Horstmann, Julia",30,0 days 05:40:17,women,GER,1991-1995,20417.0,5.67
